source,headline,pubdate,headline_length,Date,Open,High,Low,Close,Volume,is_trading_day,sentiment,sentiment_confidence
CNBC,Nvidia CEO says robotics is chipmaker's biggest opportunity after AI - CNBC,2025-06-25,75,2025-06-25,149.25328072295656,154.43269305532343,149.24327207878133,154.29270935058594,269146500.0,True,positive,0.7869011163711548
NVIDIA Developer,Accelerated Molecular Modeling with NVIDIA cuEquivariance and NVIDIA NIM microservices | NVIDIA Technical Blog - NVIDIA Developer,2025-06-11,129,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.9181908369064331
NVIDIA Blog,European Financial Services Industry Goes All In on AI to Support Smarter Investments - NVIDIA Blog,2025-06-11,99,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,positive,0.7312794327735901
NVIDIA,"Dune: Awakening Advanced Access Available Now, Featuring DLSS 4 With Multi Frame Generation | GeForce News - NVIDIA",2025-06-05,115,2025-06-05,142.14419665233672,143.97386636815438,138.80480646885346,139.964599609375,231397900.0,True,neutral,0.8926473259925842
NVIDIA Newsroom,NVIDIA Powers Europe’s Fastest Supercomputer - NVIDIA Newsroom,2025-06-10,62,2025-06-10,142.66410985007164,144.26381035974757,141.50431668274294,143.9338836669922,155881900.0,True,neutral,0.8521240949630737
NVIDIA Blog,NVIDIA and Deutsche Telekom Partner to Advance Germany’s Sovereign AI - NVIDIA Blog,2025-06-13,83,2025-06-13,142.4640236398758,143.5639064320885,140.83421673860605,141.95408630371094,180820600.0,True,positive,0.8543705344200134
marketplace.org,Why doesn't Nvidia have more competition? - marketplace.org,2025-05-28,59,2025-05-28,136.00531758419635,137.22509744866613,134.76553707682788,134.78553771972656,304021100.0,True,neutral,0.9203454256057739
NVIDIA Blog,"The More You Buy, the More You Make - NVIDIA Blog",2025-05-30,49,2025-05-30,138.6948289010735,139.59465948344436,132.8958783257386,135.10548400878906,333170900.0,True,neutral,0.9377272725105286
NVIDIA Blog,NVIDIA Brings Physical AI to European Cities With New Blueprint for Smart City AI - NVIDIA Blog,2025-06-11,95,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.5316453576087952
NVIDIA Blog,The Blue Lion Supercomputer Will Run on NVIDIA Vera Rubin — Here’s Why That Matters - NVIDIA Blog,2025-06-10,97,2025-06-10,142.66410985007164,144.26381035974757,141.50431668274294,143.9338836669922,155881900.0,True,neutral,0.9481991529464722
CNBC,Nvidia shares hit record as AI chipmaker again becomes world's most valuable company - CNBC,2025-06-25,91,2025-06-25,149.25328072295656,154.43269305532343,149.24327207878133,154.29270935058594,269146500.0,True,positive,0.7902560234069824
NVIDIA Blog,"‘AI Maker, Not an AI Taker’: UK Builds Its Vision With NVIDIA Infrastructure - NVIDIA Blog",2025-06-08,90,,,,,,,False,positive,0.6004734635353088
NVIDIA Developer,Accelerating Text-to-SQL Inference on Vanna with NVIDIA NIM for Faster Analytics | NVIDIA Technical Blog - NVIDIA Developer,2025-05-30,123,2025-05-30,138.6948289010735,139.59465948344436,132.8958783257386,135.10548400878906,333170900.0,True,neutral,0.7601742744445801
NVIDIA Blog,Bring Receipts: New NVIDIA AI Blueprint Detects Fraudulent Credit Card Transactions With Precision - NVIDIA Blog,2025-06-02,112,2025-06-02,135.46541564458173,138.09492795630163,135.37542038395227,137.35507202148438,197663100.0,True,neutral,0.7158958911895752
Oracle,Oracle and NVIDIA Help Enterprises and Developers Accelerate AI Innovation - Oracle,2025-06-12,83,2025-06-12,141.9540901919345,144.98374938964844,141.83410852298076,144.98374938964844,162365000.0,True,neutral,0.5221102237701416
NVIDIA Blog,The Supercomputer Designed to Accelerate Nobel-Worthy Science - NVIDIA Blog,2025-05-29,75,2025-05-29,142.22419152756274,143.46397204605128,137.88498259688382,139.1647491455078,369241900.0,True,neutral,0.6251740455627441
NVIDIA Developer,NVIDIA Base Command Manager Offers Free Kickstart for AI Cluster Management - NVIDIA Developer,2025-06-03,94,2025-06-03,138.75480693174418,141.97422364617418,137.9249557656252,141.19436645507812,225578800.0,True,neutral,0.8219693303108215
NVIDIA Blog,European Researchers Develop AI-Native Wireless Networks With NVIDIA 6G Research Portfolio - NVIDIA Blog,2025-06-11,104,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.8824023008346558
newscenter.lbl.gov,DOE Announces New Supercomputer Powered by Dell and NVIDIA to Speed Scientific Discovery - newscenter.lbl.gov,2025-05-29,109,2025-05-29,142.22419152756274,143.46397204605128,137.88498259688382,139.1647491455078,369241900.0,True,neutral,0.7962182760238647
NVIDIA Developer,Vortex Enables Advanced Imaging Anywhere with NVIDIA Jetson - NVIDIA Developer,2025-06-05,78,2025-06-05,142.14419665233672,143.97386636815438,138.80480646885346,139.964599609375,231397900.0,True,neutral,0.8428764343261719
NVIDIA Developer,Making Industrial Robots More Nimble With NVIDIA Isaac Manipulator and Vention MachineMotion AI - NVIDIA Developer,2025-06-24,114,2025-06-24,145.54367367470394,147.94341367999496,145.4836828445603,147.88340759277344,187566100.0,True,neutral,0.8128783106803894
NVIDIA Blog,Italy Drives Industrial Renaissance With NVIDIA AI - NVIDIA Blog,2025-06-11,64,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.7068634629249573
The Wall Street Journal,Nvidia Ruffles Tech Giants With Move Into Cloud Computing - The Wall Street Journal,2025-06-25,83,2025-06-25,149.25328072295656,154.43269305532343,149.24327207878133,154.29270935058594,269146500.0,True,neutral,0.49425265192985535
NVIDIA Blog,Run LLMs on AnythingLLM Faster With RTX AI PCs - NVIDIA Blog,2025-05-29,60,2025-05-29,142.22419152756274,143.46397204605128,137.88498259688382,139.1647491455078,369241900.0,True,neutral,0.8669549226760864
NVIDIA Developer,Simplify LLM Deployment and AI Inference with a Unified NVIDIA NIM Workflow - NVIDIA Developer,2025-06-11,94,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.7040092349052429
NVIDIA Blog,Turn RTX ON With 40% Off Performance Day Passes - NVIDIA Blog,2025-06-12,61,2025-06-12,141.9540901919345,144.98374938964844,141.83410852298076,144.98374938964844,162365000.0,True,neutral,0.8335358500480652
CNBC,Nvidia beats on earnings and revenue as data center sales jump 73% - CNBC,2025-05-28,73,2025-05-28,136.00531758419635,137.22509744866613,134.76553707682788,134.78553771972656,304021100.0,True,positive,0.9094553589820862
MedTech Dive,"J&J teams with Nvidia, Amazon on fund for AI surgery solutions - MedTech Dive",2025-06-26,77,2025-06-26,155.9625083392563,156.70243086817015,153.98273459501658,155.00262451171875,198145700.0,True,positive,0.5107686519622803
NVIDIA Blog,Plug and Play: Build a G-Assist Plug-In Today - NVIDIA Blog,2025-06-18,59,2025-06-18,143.9938476821936,145.63366319028128,143.10394808189747,145.46368408203125,161494100.0,True,neutral,0.8634428381919861
The New York Times,A.I. Chipmaker Nvidia’s Revenue Jumps 69% to $44.1 Billion - The New York Times,2025-05-28,79,2025-05-28,136.00531758419635,137.22509744866613,134.76553707682788,134.78553771972656,304021100.0,True,positive,0.9255726337432861
NVIDIA Developer,NVIDIA Releases RTX Neural Rendering Tech for Unreal Engine Developers | NVIDIA Technical Blog - NVIDIA Developer,2025-06-02,113,2025-06-02,135.46541564458173,138.09492795630163,135.37542038395227,137.35507202148438,197663100.0,True,neutral,0.9385878443717957
NVIDIA Blog,Calling on LLMs: New NVIDIA AI Blueprint Helps Automate Telco Network Configuration - NVIDIA Blog,2025-06-11,97,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.6112110614776611
NVIDIA Blog,How 1X Technologies’ Robots Are Learning to Lend a Helping Hand - NVIDIA Blog,2025-06-04,77,2025-06-04,142.1641966028205,142.36415725393297,139.5146683935161,141.8942413330078,167120800.0,True,neutral,0.6721071004867554
NVIDIA Blog,New NVIDIA Earth-2 Generative AI Foundation Model Simulates Global Climate at Kilometer-Scale Resolution - NVIDIA Blog,2025-06-10,118,2025-06-10,142.66410985007164,144.26381035974757,141.50431668274294,143.9338836669922,155881900.0,True,neutral,0.8635571599006653
NVIDIA Developer,Introducing NVIDIA DGX Cloud Lepton: A Unified AI Platform Built for Developers - NVIDIA Developer,2025-06-11,98,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.8508653044700623
NVIDIA Developer,NVIDIA Run:ai and Amazon SageMaker HyperPod: Working Together to Manage Complex AI Training - NVIDIA Developer,2025-06-24,110,2025-06-24,145.54367367470394,147.94341367999496,145.4836828445603,147.88340759277344,187566100.0,True,neutral,0.7510283589363098
Reuters,Nvidia to build first industrial AI cloud in Germany - Reuters,2025-06-11,62,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.7868263125419617
NVIDIA Developer,Advancing Literature Review & Target Discovery With NVIDIA Biomedical AI-Q Research Agent Blueprint - NVIDIA Developer,2025-06-11,118,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.8526009917259216
CNBC,Nvidia CEO Jensen Huang hammers chip controls that 'effectively closed' China market - CNBC,2025-05-28,91,2025-05-28,136.00531758419635,137.22509744866613,134.76553707682788,134.78553771972656,304021100.0,True,neutral,0.7765787243843079
Microsoft,Microsoft for Startups introduces Catalysts: AI-powered breakthroughs with Microsoft Azure and NVIDIA - Microsoft,2025-06-25,113,2025-06-25,149.25328072295656,154.43269305532343,149.24327207878133,154.29270935058594,269146500.0,True,positive,0.5230234861373901
NVIDIA Blog,GeForce NOW Kicks Off a Summer of Gaming With 25 New Titles This June - NVIDIA Blog,2025-06-05,83,2025-06-05,142.14419665233672,143.97386636815438,138.80480646885346,139.964599609375,231397900.0,True,neutral,0.7880660891532898
Reuters,Nvidia CEO says UK needs computing power to develop AI - Reuters,2025-06-09,64,2025-06-09,143.16402192873528,144.97369107987248,141.91424872977086,142.6041259765625,185114500.0,True,neutral,0.7638220191001892
NVIDIA,"DLSS 4 With Multi Frame Generation Coming To Another 8 Games, Including Stellar Blade & Dune: Awakening - NVIDIA",2025-06-10,112,2025-06-10,142.66410985007164,144.26381035974757,141.50431668274294,143.9338836669922,155881900.0,True,neutral,0.5491798520088196
NVIDIA Developer,Accelerate Decision Optimization Using Open Source NVIDIA cuOpt | NVIDIA Technical Blog - NVIDIA Developer,2025-06-11,106,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.8730179667472839
NVIDIA Developer,Simplify End-to-End Autonomous Vehicle Development with New NVIDIA Cosmos World Foundation Models - NVIDIA Developer,2025-06-11,116,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.8003362417221069
NVIDIA Blog,NVIDIA Research Showcases the Future of Robotics at RSS - NVIDIA Blog,2025-06-20,69,2025-06-20,145.4336890163692,146.1836049259659,142.6339999024593,143.83387756347656,242956200.0,True,neutral,0.873091459274292
NVIDIA Developer,AI Aims to Bring Order to the Law | NVIDIA Technical Blog - NVIDIA Developer,2025-06-16,76,2025-06-16,143.33393622751285,146.16360555156524,143.18394388862183,144.6737823486328,183133700.0,True,neutral,0.9105556607246399
NVIDIA Developer,Run Google DeepMind’s Gemma 3n on NVIDIA Jetson and RTX - NVIDIA Developer,2025-06-26,74,2025-06-26,155.9625083392563,156.70243086817015,153.98273459501658,155.00262451171875,198145700.0,True,neutral,0.951124906539917
wiz.io,Wiz Integrates with NVIDIA Enterprise AI Factory Validated Design - wiz.io,2025-06-12,74,2025-06-12,141.9540901919345,144.98374938964844,141.83410852298076,144.98374938964844,162365000.0,True,neutral,0.7726308703422546
NVIDIA Developer,"Floating-Point 8: An Introduction to Efficient, Lower-Precision AI Training | NVIDIA Technical Blog - NVIDIA Developer",2025-06-04,118,2025-06-04,142.1641966028205,142.36415725393297,139.5146683935161,141.8942413330078,167120800.0,True,neutral,0.8888401985168457
NVIDIA Developer,How Modern Supercomputers Powered by NVIDIA Are Pushing the Limits of Speed — and Science - NVIDIA Developer,2025-06-10,108,2025-06-10,142.66410985007164,144.26381035974757,141.50431668274294,143.9338836669922,155881900.0,True,neutral,0.811194896697998
NVIDIA Developer,How NVIDIA GB200 NVL72 and NVIDIA Dynamo Boost Inference Performance for MoE Models | NVIDIA Technical Blog - NVIDIA Developer,2025-06-06,126,2025-06-06,142.4841247816278,143.24399658328852,141.4843063108272,141.69427490234375,153986200.0,True,neutral,0.7173317670822144
NVIDIA Developer,How Early Access to NVIDIA GB200 Systems Helped LMArena Build a Model to Evaluate LLMs - NVIDIA Developer,2025-06-18,105,2025-06-18,143.9938476821936,145.63366319028128,143.10394808189747,145.46368408203125,161494100.0,True,neutral,0.7073019742965698
Illumio,Illumio Simplifies Zero Trust in Critical Infrastructure with NVIDIA Accelerated Computing - Illumio,2025-06-02,100,2025-06-02,135.46541564458173,138.09492795630163,135.37542038395227,137.35507202148438,197663100.0,True,neutral,0.7690771222114563
NVIDIA Developer,Advancing Agentic AI with NVIDIA Nemotron Open Reasoning Models | NVIDIA Technical Blog - NVIDIA Developer,2025-06-11,106,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.9177109003067017
NVIDIA Developer,Reproducing NVIDIA MLPerf v5.0 Training Scores for LLM Benchmarks | NVIDIA Technical Blog - NVIDIA Developer,2025-06-04,108,2025-06-04,142.1641966028205,142.36415725393297,139.5146683935161,141.8942413330078,167120800.0,True,neutral,0.8839775919914246
NVIDIA Blog,Leading European Telcos Build AI Infrastructure With NVIDIA for Regional Enterprises - NVIDIA Blog,2025-06-11,98,2025-06-11,144.59379466225064,144.97375695921582,141.85409623212945,142.81399536132812,167694000.0,True,neutral,0.5426265597343445
NVIDIA Newsroom,NVIDIA Unveils NVLink Fusion for Industry to Build Semi-Custom AI Infrastructure With NVIDIA Partner Ecosystem - NVIDIA Newsroom,2025-05-18,128,,,,,,,False,neutral,0.6659449934959412
NVIDIA Newsroom,NVIDIA Powers World’s Largest Quantum Research Supercomputer - NVIDIA Newsroom,2025-05-18,78,,,,,,,False,neutral,0.9115559458732605
NVIDIA Newsroom,NVIDIA RTX PRO Servers Speed Trillion-Dollar Enterprise IT Industry Transition to AI Factories - NVIDIA Newsroom,2025-05-18,112,,,,,,,False,neutral,0.8813014626502991
NVIDIA Blog,NVIDIA Partners Showcase Cutting-Edge Robotic and Industrial AI Solutions at Automate 2025 - NVIDIA Blog,2025-05-13,104,2025-05-13,124.95732666651304,131.19619232916256,124.44741706637032,129.9064178466797,330430100.0,True,positive,0.5970600843429565
NVIDIA Newsroom,NVIDIA Powers Humanoid Robot Industry With Cloud-to-Robot Computing Platforms for Physical AI - NVIDIA Newsroom,2025-05-18,111,,,,,,,False,neutral,0.8848220109939575
NVIDIA Blog,NVIDIA-Powered Supercomputer to Enable Quantum Leap for Taiwan Research - NVIDIA Blog,2025-05-18,85,,,,,,,False,neutral,0.7656854391098022
NVIDIA Blog,Foxconn Taps NVIDIA to Accelerate Physical and Digital Robotics for Global Healthcare Industry - NVIDIA Blog,2025-05-18,108,,,,,,,False,positive,0.8927664160728455
NVIDIA Developer,NVIDIA 800 VDC Architecture Will Power the Next Generation of AI Factories - NVIDIA Developer,2025-05-20,93,2025-05-20,134.26561082544316,134.55556671475182,132.59591587093482,134.35560607910156,161514200.0,True,neutral,0.7999343872070312
NVIDIA,"DLSS 4 Coming To MechWarrior 5: Clans, New World: Aeternum & More; GeForce RTX 5060 Out May 19 - NVIDIA",2025-05-06,103,2025-05-06,111.45977773347964,114.71918078517233,110.79989381468876,113.51940155029295,158525600.0,True,neutral,0.9122582674026489
NVIDIA,DOOM: The Dark Ages GeForce Game Ready Driver Released - NVIDIA,2025-05-12,63,2025-05-12,121.94787211512306,122.9776840209961,120.25817629208264,122.9776840209961,225023300.0,True,neutral,0.9210546016693115
